event,logicNeg,cueNeg,pragNeg
PersonX cleans the basement,"[""PersonX does not clean the basement""]",[],"[""PersonX makes a mess in the basement.""]"
PersonX decides to go back home,[],[],[]
PersonX stops at a stop sign,[],[],[]
PersonX plays a ___ in development,[],[],[]
PersonX is cleaning PersonY's house,"[""PersonX is not cleaning PersonY's house""]","[""PersonX is barely cleaning PersonY's house""]","[""PersonX got dirt all over PersonY's house""]"
PersonX puts ___ in order,[],[],[]
PersonX feels very well,[],[],[]
PersonX wears a hat ___,[],[],[]
PersonX buys a gallon of milk,[],[],[]
PersonX pulls a prank on PersonY,[],[],[]
PersonX takes PersonY to court,[],[],[]
PersonX captures every ___,[],[],[]
PersonX stills went,[],[],[]
PersonX would eventually,[],[],[]
PersonX finds PersonY way,[],[],[]
PersonX studies day and night,[],[],[]
PersonX uses PersonY's ___ well,[],[],[]
PersonX bores PersonY a son,"[""PersonX does not bore PersonY a son""]",[],"[""Personx has a daughter with PersonY.""]"
PersonX judges PersonY,[],[],[]
PersonX always wondered,[],[],[]
PersonX gives PersonY rights,[],[],[]
PersonX never got along,[],[],[]
PersonX leaves PersonY's ___ behind,[],[],[]
PersonX obtains ___ from sources,[],[],[]
PersonX becomes really good,[],[],[]
PersonX makes PersonY cry,"[""PersonX does not make PersonY cry""]",[],"[""PersonX makes PersonY laugh""]"
PersonX takes ___ all day,[],[],[]
PersonX keeps PersonY safe,"[""PersonX does not keep PersonY safe""]","[""PersonX by no means keeps PersonY safe""]","[""PersonX abandons PersonY in danger.""]"
PersonX makes a funny noise,"[""PersonX does not make a funny noise""]",[],"[""PersonX remains silent.""]"
PersonX gives PersonY ___ instead,[],[],[]
PersonX likes ___ at first,[],[],[]
PersonX looks behind,[],"[""PersonX prevents themselves from looking behind""]",[]
PersonX meets PersonX's objectives,[],[],[]
PersonX buys some new ones,[],[],[]
PersonX turns the lights,[],[],[]
PersonX lets PersonY's sleep,[],[],[]
PersonX takes ___ to jail,[],[],[]
PersonX supports every ___,[],[],[]
PersonX owes to PersonY's position,[],[],[]
PersonX captures PersonY's lips,[],[],[]
PersonX gets sand,[],[],[]
PersonX asks PersonY anything,"[""PersonX does not ask PersonY anything""]","[""PersonX not at all asks PersonY anything"", ""PersonX asks PersonY nothing""]","[""PersonX asks PersonY nothing""]"
PersonX rids PersonY's bike,"[""PersonX does not rid PersonY's bike""]",[],"[""PersonX wrecks PersonY's bike.""]"
PersonX throws to the dogs,[],[],[]
PersonX absolutely loved ___,[],[],[]
PersonX walks the bike home,[],[],[]
PersonX comes to PersonY's senses,[],[],[]
PersonX obeys god's ___,[],[],[]
PersonX acts in PersonY capacity,"[""PersonX does not act in PersonY capacity""]","[""PersonX has trouble with acting in PersonY capacity"", ""PersonX never acts in PersonY capacity""]","[""PersonX acts against PersonY's interests.""]"
PersonX takes PersonY's shot,"[""PersonX does not take PersonY's shot""]","[""PersonX under no circumstances takes PersonY's shot""]","[""PersonX gives PersonY's shot""]"
PersonX occurs at PersonY age,[],[],[]
PersonX asserts PersonX's rights,[],[],[]
PersonX gets everywhere,[],[],[]
PersonX has too much to drink,[],[],[]
PersonX monitors and control ___,[],[],[]
PersonX brushes away a ___,[],[],[]
PersonX gets PersonY's food,"[""PersonX does not get PersonY's food""]","[""PersonX never gets PersonY's food""]","[""PersonX forgets PersonY's food""]"
PersonX takes PersonY to see a doctor,"[""PersonX does not take PersonY to see a doctor""]","[""PersonX not at all takes PersonY to see a doctor""]","[""PersonX gives direction to PersonY to see a doctor""]"
PersonX knows PersonX's ___ well,[],[],[]
PersonX can take PersonY,[],[],[]
PersonX circles the drain,[],[],[]
PersonX passes through PersonY's mind,[],[],[]
PersonX puts lotion,[],[],[]
PersonX risks one's ___,[],[],[]
PersonX is excited to see PersonY,[],"[""PersonX is unexcited to see PersonY""]",[]
PersonX wants to go out,[],[],[]
PersonX returns the money,[],[],[]
PersonX goes hand in hand,[],[],[]
PersonX digs oneself in a hole,"[""PersonX does not dig oneself in a hole""]",[],"[""PersonX digs oneself out of a hole""]"
PersonX gets pulled over,[],[],[]
PersonX runs over PersonY,"[""PersonX does not run over PersonY""]",[],[]
PersonX is quite pleased,[],[],[]
PersonX says goodbye,"[""PersonX does not say goodbye""]","[""PersonX seldomly says goodbye""]",[]
PersonX buys a new tent,[],[],[]
PersonX never thought,[],[],[]
PersonX gets PersonY's ears pierced,[],[],[]
PersonX curses under PersonY's breath,[],[],[]
PersonX rests on PersonX's knees,[],[],[]
PersonX writes a song,[],[],[]
PersonX maintains PersonY's existence,[],[],[]
PersonX is badly injured,[],[],[]
PersonX asks PersonY to prom,"[""PersonX does not ask PersonY to prom""]",[],"[""PersonX asks PersonY to job""]"
PersonX likes cats,[],[],[]
PersonX realizes it was saturday,[],[],[]
PersonX pees PersonY's pants,[],[],[]
PersonX becomes a father,"[""PersonX does not become a father"", ""PersonX is not the father""]",[],[]
PersonX drives PersonY to the hospital,[],[],[]
PersonX walks on water,[],[],[]
PersonX stands near PersonY,[],[],[]
PersonX bears oneself,[],[],[]
PersonX gets PersonX down,[],[],[]
PersonX goes ___ for one,[],[],[]
PersonX asks my friends,[],[],[]
PersonX needs to save money,[],[],[]
PersonX putts PersonY together,[],[],[]
PersonX takes it anyway,[],[],[]
PersonX decides to throw a party,"[""PersonX does not decide to throw a party""]","[""PersonX refuses to decide to throw a party""]","[""PersonX  stays at home to sleep""]"
PersonX rubs PersonY's supple breasts,[],[],[]
PersonX calls the authorities,[],[],[]
PersonX finds one on sale,[],[],[]
PersonX commits PersonY offence,[],[],[]
PersonX discusses in detail the ___,[],[],[]
PersonX also watched ___,[],[],[]
PersonX goes back years,[],[],[]
PersonX reads a magazine,[],[],[]
PersonX wants to surprise PersonY's girlfriend,"[""PersonX does not want to surprise PersonY's girlfriend""]",[],"[""PersonX wants to bore PersonY's girlfriend""]"
PersonX cuts PersonX's throat,[],[],[]
PersonX gives PersonY a feeling,[],[],[]
PersonX brings these ___ together,[],[],[]
PersonX improves PersonX's conditions,[],[],[]
PersonX forgets PersonX's umbrella,[],[],[]
PersonX prevents the ___ from slipping,[],[],[]
PersonX opens PersonY's own store,"[""PersonX does not open PersonY's own store""]",[],"[""PersonX closes PersonY's store""]"
PersonX is PersonY's first trip,[],[],[]
PersonX declares war on PersonY,"[""PersonX does not declare war on PersonY""]","[""PersonX rarely declares war on PersonY""]","[""PersonX proposes a compromise with PersonY""]"
PersonX has to go home,[],[],[]
PersonX finds ___ back home,[],[],[]
PersonX throws it on the floor,[],[],[]
PersonX invites back,"[""PersonX does not invite back""]",[],"[""PersonX bans.""]"
PersonX is always afraid,[],[],[]
PersonX manages PersonX's ___ in PersonY's way,[],[],[]
PersonX visits PersonX's parents,"[""PersonX does not visit PersonX's parents""]","[""PersonX on no condition visits PersonX's parents""]","[""PersonX brings PersonX's parents""]"
PersonX kisses PersonY on both cheeks,"[""PersonX does not kiss PersonY on both cheeks""]",[],"[""PersonX slaps PersonY on both cheeks""]"
PersonX wants a pet,[],[],[]
PersonX boards PersonY's plane,"[""PersonX does not board PersonY's plane""]",[],"[""PersonX departs PersonY's plane""]"
PersonX bases on PersonY's experiences,[],[],[]
PersonX turns out really well,[],[],[]
PersonX knows PersonX's ___ around,[],[],[]
PersonX becomes PersonY man,[],[],[]
PersonX gives PersonY a start,"[""PersonX does not give PersonY a start""]",[],"[""PersonX takes off from PersonY""]"
PersonX stretches PersonY's arms,[],[],[]
PersonX kisses PersonY,"[""PersonX does not kiss PersonY""]","[""PersonX has problem with kissing PersonY""]","[""PersonX gives PersonY a handshake.""]"
PersonX loves dogs,[],[],[]
PersonX licks PersonX's face,[],[],[]
PersonX hits a parked car,"[""PersonX does not hit a parked car""]","[""PersonX never hits a parked car"", ""PersonX parks without incident.""]",[]
PersonX puts PersonY to bed,"[""PersonX does not put PersonY to bed""]","[""PersonX seldomly puts PersonY to bed""]","[""PersonX lets PersonY put themself to bed""]"
PersonX sees PersonY's reaction,[],[],[]
PersonX knows could get,[],[],[]
PersonX gives ___ a high five,[],[],[]
PersonX divides the ___ into classes,[],[],[]
PersonX slides PersonY's hands,"[""PersonX does not slide PersonY's hands""]",[],"[""PersonX slides PersonY's feet""]"
PersonX finishes the story,[],[],[]
PersonX acts in PersonY manner,[],[],[]
PersonX costs a lot,[],[],[]
PersonX loses PersonX's nerve,[],[],[]
PersonX serves PersonY apprenticeship,"[""PersonX does not serve PersonY apprenticeship""]",[],"[""PersonX learns from  PersonY as apprenticeship""]"
PersonX has had PersonX's chips,[],[],[]
PersonX makes PersonY acquaintance,"[""PersonX does not make PersonY acquaintance""]","[""PersonX refuses to acknowledge PersonY""]",[]
PersonX spends the ___ at home,[],[],[]
PersonX gives PersonY another PersonZ,[],[],[]
PersonX loves the cat,[],[],[]
PersonX exists among PersonY,[],[],[]
PersonX gets PersonY a gift,"[""PersonX does not get PersonY a gift""]",[],"[""PersonX pulls a prank on PersonY""]"
PersonX protests PersonX's innocence,[],[],[]
PersonX takes PersonY for ice cream,"[""PersonX does not take PersonY for ice cream""]","[""PersonX not at all takes PersonY for ice cream"", ""PersonX resists taking PersonY for ice cream""]","[""PersonX takes PersonY for lunch""]"
PersonX finds PersonY's cat,"[""PersonX does not find PersonY's cat""]",[],"[""PersonX finds PersonY's dog""]"
PersonX scares away ___,[],[],[]
PersonX dries PersonY's clothes,[],[],[]
PersonX smells very bad,[],[],[]
PersonX eats ___ at a restaurant,[],[],[]
PersonX gets a bad sunburn,[],[],[]
PersonX follows PersonY back,[],[],[]
PersonX puts PersonY's name,[],[],[]
PersonX has a party at PersonX's house,"[""PersonX does not have a party at PersonX's house""]","[""PersonX lacks a party at PersonX's house""]","[""PersonX sits alone at PersonX's house""]"
PersonX declares PersonX's independence,[],[],[]
PersonX finds PersonX's family,[],[],[]
PersonX joins ___ at PersonY's school,[],[],[]
PersonX carries PersonX's weight,[],[],[]
PersonX sets ___ on the counter,[],[],[]
PersonX buys PersonX's groceries,[],[],[]
PersonX is very mad at PersonY,[],[],[]
PersonX would not come out,[],[],[]
PersonX discusses every ___,[],[],[]
PersonX receives PersonX's ___ in the schools,[],[],[]
PersonX calls the cops on PersonY,[],[],[]
PersonX seeks PersonY's help,"[""PersonX does not seek PersonY's help""]","[""PersonX has problem with seeking PersonY's help"", ""PersonX not at all seeks PersonY's help"", ""PersonX refuses PersonY's help.""]",[]
PersonX pursues PersonX's way,[],[],[]
PersonX finds a snake,[],[],[]
PersonX goes crazy,[],[],[]
PersonX covers PersonY area,"[""PersonX does not cover PersonY area""]",[],"[""PersonX abandons PersonY's area.""]"
PersonX occupies PersonY area,[],[],[]
PersonX tries to sleep,[],[],[]
PersonX is driving home at night,[],[],[]
PersonX starts a company,[],[],[]
PersonX publishes PersonY's work,[],[],[]
PersonX moves far away,"[""PersonX does not move far away""]",[],"[""PersonX stays in place""]"
PersonX gets cash,[],[],[]
PersonX takes lots of pictures,[],[],[]
PersonX marks PersonY epoch,[],[],[]
PersonX gets a job,"[""PersonX does not get a job""]","[""PersonX hardly ever gets a job""]","[""PersonX quits a job""]"
PersonX hopes would help,[],[],[]
PersonX loves the snow,[],[],[]
PersonX can go home,[],[],[]
PersonX moves to japan,[],[],[]
PersonX is going for a walk,[],[],[]
PersonX moves to colorado,[],[],[]
PersonX is 6 years old,[],[],[]
PersonX orders ___ instead,[],[],[]
PersonX is three years old,[],[],[]
PersonX presses home PersonY's ___,[],[],[]
PersonX goes ___ for lunch,[],[],[]
PersonX drinks one,[],[],[]
PersonX loses PersonY's lives,[],[],[]
PersonX lives over the brush,[],[],[]
PersonX protects the ___ from damage,[],[],[]
PersonX is full of energy,[],[],[]
PersonX rehearses PersonY's lines,[],[],[]
PersonX digs PersonX's own grave,[],[],[]
PersonX finds ___ on the beach,[],[],[]
PersonX takes no for an answer,[],[],[]
PersonX makes amends,[],[],[]
PersonX quits school,[],[],[]
PersonX opens PersonX's gifts,[],[],[]
PersonX enters PersonX's home,[],[],[]
PersonX hits the deer,"[""PersonX does not hit the deer""]",[],"[""PersonX hits the cow""]"
PersonX lays PersonY egg,"[""PersonX does not lay PersonY egg""]",[],"[""PersonY lays PersonX egg.""]"
PersonX plays all day,[],[],[]
PersonX defines clearly the ___,[],[],[]
PersonX tells PersonY were going,"[""PersonX does not tell PersonY were going""]",[],"[""PersonX tells PersonY were staying""]"
PersonX grows ___ in PersonX's backyard,[],[],[]
PersonX buys new sheets,[],[],[]
PersonX is able to drive,[],"[""PersonX is unable to drive""]",[]
PersonX pulls the ___ together,[],[],[]
PersonX gives PersonX's sister,[],[],[]
PersonX likes the job,[],"[""PersonX dislikes the job""]",[]
PersonX tells PersonY to put,[],[],[]
PersonX adopts PersonY policy,[],[],[]
PersonX practices ___ for a month,[],[],[]
PersonX increases PersonX's productivity,[],[],[]
PersonX immediately threw ___,[],[],[]
PersonX straightens PersonY's hair,[],[],[]
PersonX sees a horror movie,[],[],[]
PersonX enjoys it so much,[],[],[]
PersonX falls everywhere,[],[],[]
PersonX glances at PersonY's watch,[],[],[]
PersonX misses the red light,[],[],[]
PersonX has a new puppy,[],[],[]
PersonX sends photos with submission,[],[],[]
PersonX excludes ___ from making,[],[],[]
PersonX works for weeks,[],[],[]
PersonX meets PersonX's neighbors,[],[],[]
PersonX buys a new phone,[],[],[]
PersonX does n't say anything,[],[],[]
PersonX fees the baby,[],[],[]
PersonX touches PersonY's hair,[],[],[]
PersonX achieves PersonX's objectives,[],[],[]
PersonX expects every ___,[],[],[]
PersonX prevents PersonX's ___ from becoming,[],[],[]
PersonX causes trouble,[],[],[]
PersonX places PersonX's ___ at the disposal,[],[],[]
PersonX shows clearly the ___,[],[],[]
PersonX loves to paint,[],[],[]
PersonX flies in the sky,[],[],[]
PersonX calls to the bar,[],[],[]
PersonX stops at a restaurant,[],[],[]
PersonX solves PersonX's problems,[],[],[]
PersonX drinks enough water,[],[],[]
PersonX gets ___ back,[],[],[]
PersonX knows PersonX's ___ better,[],[],[]
PersonX knows PersonY in the biblical sense,[],[],[]
PersonX lands on my head,[],[],[]
PersonX braves every ___,[],[],[]
PersonX orders anything,[],[],[]
PersonX wins the first game,[],[],[]
PersonX feels the ___ keenly,[],[],[]
PersonX improves students ' ___,[],[],[]
PersonX puts posters,[],[],[]
PersonX gets soaking wet,[],[],[]
PersonX is in the school play,[],[],[]
PersonX hands it to PersonY,"[""PersonX does not hand it to PersonY""]","[""PersonX rarely hands it to PersonY""]","[""PersonX snatches it from  PersonY""]"
PersonX is in PersonX's room,[],[],[]
PersonX almost hit ___,[],[],[]
PersonX stays up all night studying,[],[],[]
PersonX finds what PersonY was looking for,"[""PersonX does not find what PersonY was looking for""]",[],"[""PersonX hides what PersonY was looking for""]"
PersonX takes PersonX's driver's test,[],[],[]
PersonX finishes PersonX's education,[],[],[]
PersonX covers PersonX's expenses,[],[],[]
PersonX eats PersonX's hat,[],[],[]
PersonX turns PersonY's back on PersonY,"[""PersonX does not turn PersonY's back on PersonY""]","[""PersonX not by any means turns PersonY's back on PersonY""]","[""PersonX turns PersonX's back on PersonY""]"
